Tanggal,prices,day_count,month,season,weekday,is_holiday,rolling_mean_7,rolling_mean_30,lag_1,lag_7,lag_30,daily_delta,cpi,Inflasi_total,usd_idr,Temperature,Curah Hujan,Kelembapan,day_in_month,nilai_diff,percentage
2020-01-02,35000.0,1,1,Wet,3,False,,,,,,,115.818,0.0,13689.23145,27.22,15.89,83.85,2,,0.0
2020-01-03,35000.0,2,1,Wet,4,False,,,35000.0,,,0.0,115.818,0.0,13884.78613,25.74,6.3,84.54,3,Rp0,0.0
2020-01-04,35000.0,3,1,Wet,5,False,,,35000.0,,,0.0,115.818,0.0,13884.78613,27.17,5.98,80.17,4,Rp0,0.0
2020-01-05,35000.0,4,1,Wet,6,False,,,35000.0,,,0.0,115.818,0.0,13884.78613,27.08,10.94,84.39,5,Rp0,0.0
2020-01-06,35000.0,5,1,Wet,0,False,,,35000.0,,,0.0,115.818,0.0,13934.31641,27.13,1.12,76.09,6,Rp0,0.0
2020-01-07,35000.0,6,1,Wet,1,False,,,35000.0,,,0.0,115.818,0.0,13926.5,26.67,22.5,81.65,7,Rp0,0.0
2020-01-08,35000.0,7,1,Wet,2,False,35000.0,,35000.0,,,0.0,115.818,0.0,13867.23633,26.12,12.1,87.27,8,Rp0,0.0
2020-01-09,34500.0,8,1,Wet,3,False,34928.57142857143,,35000.0,35000.0,,-500.0,115.818,0.0,13886.93945,26.64,7.82,84.93,9,-Rp500,-1.43
2020-01-10,34500.0,9,1,Wet,4,False,34857.142857142855,,34500.0,35000.0,,0.0,115.818,0.0,13827.56055,26.76,14.01,87.64,10,Rp0,0.0
2020-01-11,34500.0,10,1,Wet,5,False,34785.71428571428,,34500.0,35000.0,,0.0,115.818,0.0,13827.56055,27.01,7.98,84.03,11,Rp0,0.0
2020-01-12,34500.0,11,1,Wet,6,False,34714.28571428572,,34500.0,35000.0,,0.0,115.818,0.0,13827.56055,26.38,9.66,86.08,12,Rp0,0.0
2020-01-13,34500.0,12,1,Wet,0,False,34642.857142857145,,34500.0,35000.0,,0.0,115.818,0.0,13522.43457,26.63,0.78,84.52,13,Rp0,0.0
2020-01-14,32750.0,13,1,Wet,1,False,34321.42857142857,,34500.0,35000.0,,-1750.0,115.818,0.0,13665.30469,27.3,5.62,81.92,14,-Rp1750,-5.07
2020-01-15,32750.0,14,1,Wet,2,False,34000.0,,32750.0,35000.0,,0.0,115.818,0.0,13668.04004,27.41,1.61,81.8,15,Rp0,0.0
2020-01-16,32750.0,15,1,Wet,3,False,33750.0,,32750.0,34500.0,,0.0,115.818,0.0,13665.09668,27.64,1.27,80.26,16,Rp0,0.0
2020-01-17,32000.0,16,1,Wet,4,False,33392.857142857145,,32750.0,34500.0,,-750.0,115.818,0.0,13623.0,27.08,3.22,85.28,17,-Rp750,-2.29
2020-01-20,32000.0,19,1,Wet,0,False,,,,34500.0,,,115.818,0.0,13456.98828,27.11,0.61,76.92,20,Rp0,0.0
2020-01-21,32000.0,20,1,Wet,1,False,,,32000.0,32750.0,,0.0,115.818,0.0,13615.0,27.13,0.83,77.51,21,Rp0,0.0
2020-01-22,32000.0,21,1,Wet,2,False,,,32000.0,32750.0,,0.0,115.818,0.0,13651.0,26.97,0.31,76.76,22,Rp0,0.0
2020-01-23,32000.0,22,1,Wet,3,False,,,32000.0,32750.0,,0.0,115.818,0.0,13626.38672,26.61,0.09,81.58,23,Rp0,0.0
2020-01-24,32000.0,23,1,Wet,4,False,,,32000.0,32000.0,,0.0,115.818,0.0,13609.18848,26.97,0.01,79.75,24,Rp0,0.0
2020-01-27,32000.0,26,1,Wet,0,False,,,,32000.0,,,115.818,0.0,13711.97363,27.65,0.0,75.62,27,,0.0
2020-01-28,32000.0,27,1,Wet,1,False,,,32000.0,32000.0,,0.0,115.818,0.0,13213.24023,27.32,0.0,75.43,28,Rp0,0.0
2020-01-29,32000.0,28,1,Wet,2,False,,,32000.0,32000.0,,0.0,115.818,0.0,13634.0,27.31,0.04,81.53,29,Rp0,0.0
2020-01-30,32000.0,29,1,Wet,3,False,,,32000.0,32000.0,,0.0,115.818,0.0,13614.01465,27.24,0.3,81.82,30,Rp0,0.0
2020-01-31,32000.0,30,1,Wet,4,False,,,32000.0,32000.0,,0.0,115.818,0.0,13643.18066,27.14,1.72,81.5,31,Rp0,0.0
2020-02-01,32000.0,31,2,Wet,5,False,,,32000.0,,35000.0,0.0,116.14,0.278022414,13643.18066,27.07,8.43,82.98,1,Rp0,0.0
2020-02-02,32000.0,32,2,Wet,6,False,32000.0,,32000.0,,35000.0,0.0,116.14,0.278022414,13643.18066,27.44,11.59,80.95,2,Rp0,0.0
2020-02-03,32000.0,33,2,Wet,0,False,32000.0,,32000.0,32000.0,35000.0,0.0,116.14,0.278022414,13633.12695,26.85,46.08,86.21,3,Rp0,0.0
2020-02-04,32000.0,34,2,Wet,1,False,32000.0,,32000.0,32000.0,35000.0,0.0,116.14,0.278022414,13735.5,26.98,5.24,80.97,4,Rp0,0.0
2020-02-05,32000.0,35,2,Wet,2,False,32000.0,,32000.0,32000.0,35000.0,0.0,116.14,0.278022414,13702.40723,27.15,0.37,79.49,5,Rp0,0.0
2020-02-06,32000.0,36,2,Wet,3,False,32000.0,,32000.0,32000.0,35000.0,0.0,116.14,0.278022414,13668.26758,26.89,0.02,80.86,6,Rp0,0.0
2020-02-07,32000.0,37,2,Wet,4,False,32000.0,,32000.0,32000.0,35000.0,0.0,116.14,0.278022414,13698.0,27.1,0.11,78.55,7,Rp0,0.0
2020-02-08,32000.0,38,2,Wet,5,False,32000.0,,32000.0,32000.0,34500.0,0.0,116.14,0.278022414,13698.0,27.08,1.5,80.4,8,Rp0,0.0
2020-02-09,32000.0,39,2,Wet,6,False,32000.0,,32000.0,32000.0,34500.0,0.0,116.14,0.278022414,13698.0,27.23,0.3,77.13,9,Rp0,0.0
2020-02-10,32000.0,40,2,Wet,0,False,32000.0,,32000.0,32000.0,34500.0,0.0,116.14,0.278022414,13675.85352,27.02,1.67,76.15,10,Rp0,0.0
2020-02-11,32000.0,41,2,Wet,1,False,32000.0,,32000.0,32000.0,34500.0,0.0,116.14,0.278022414,13691.58984,27.0,6.33,80.37,11,Rp0,0.0
2020-02-12,32000.0,42,2,Wet,2,False,32000.0,,32000.0,32000.0,34500.0,0.0,116.14,0.278022414,13657.55371,27.09,8.69,80.48,12,Rp0,0.0
2020-02-13,32000.0,43,2,Wet,3,False,32000.0,,32000.0,32000.0,32750.0,0.0,116.14,0.278022414,13500.7373,26.54,7.58,85.13,13,Rp0,0.0
2020-02-14,32000.0,44,2,Wet,4,False,32000.0,,32000.0,32000.0,32750.0,0.0,116.14,0.278022414,13695.40039,26.91,2.79,86.02,14,Rp0,0.0
2020-02-17,32000.0,47,2,Wet,0,False,,,,32000.0,,,116.14,0.278022414,13681.29004,26.95,0.14,80.82,17,Rp0,0.0
2020-02-18,32000.0,48,2,Wet,1,False,,,32000.0,32000.0,,0.0,116.14,0.278022414,13649.24121,27.04,0.51,79.98,18,Rp0,0.0
2020-02-19,32000.0,49,2,Wet,2,False,,,32000.0,32000.0,32000.0,0.0,116.14,0.278022414,13768.0,26.75,0.81,80.51,19,Rp0,0.0
2020-02-20,32000.0,50,2,Wet,3,False,,,32000.0,32000.0,32000.0,0.0,116.14,0.278022414,13762.0,26.92,1.74,78.58,20,Rp0,0.0
2020-02-21,32000.0,51,2,Wet,4,False,,,32000.0,32000.0,32000.0,0.0,116.14,0.278022414,13703.48242,26.88,1.26,77.19,21,Rp0,0.0
2020-02-24,32750.0,54,2,Wet,0,False,,,,32000.0,,,116.14,0.278022414,13771.48633,27.11,1.51,82.96,24,Rp750,2.34
2020-02-25,33500.0,55,2,Wet,1,False,,,32750.0,32000.0,,750.0,116.14,0.278022414,13879.92969,27.04,3.37,85.36,25,Rp750,2.29
2020-02-26,33500.0,56,2,Wet,2,False,,,33500.0,32000.0,32000.0,0.0,116.14,0.278022414,14056.5,27.16,0.36,81.93,26,Rp0,0.0
2020-02-27,33500.0,57,2,Wet,3,False,,,33500.0,32000.0,32000.0,0.0,116.14,0.278022414,13931.0,27.36,0.03,77.28,27,Rp0,0.0
2020-02-28,32000.0,58,2,Wet,4,False,,,33500.0,32000.0,32000.0,-1500.0,116.14,0.278022414,14316.0,27.32,0.89,81.61,28,-Rp1500,-4.48
2020-02-29,32000.0,59,2,Wet,5,False,,,32000.0,,32000.0,0.0,116.14,0.278022414,14316.0,27.32,3.95,85.87,29,-Rp1500,-4.48
2020-03-01,32000.0,60,3,Wet,6,False,32750.0,,32000.0,,32000.0,0.0,116.251,0.095574307,14316.0,27.35,15.07,86.41,1,-Rp1500,-4.48
2020-03-02,35000.0,61,3,Wet,0,False,33071.42857142857,,32000.0,32750.0,32000.0,3000.0,116.251,0.095574307,13971.96191,26.96,32.54,89.39,2,Rp3000,9.38
2020-03-03,35000.0,62,3,Wet,1,False,33285.71428571428,,35000.0,33500.0,32000.0,0.0,116.251,0.095574307,14220.0,26.73,11.37,88.19,3,Rp0,0.0
2020-03-04,35000.0,63,3,Wet,2,False,33500.0,,35000.0,33500.0,32000.0,0.0,116.251,0.095574307,14199.5,27.1,2.16,85.54,4,Rp0,0.0
2020-03-05,35000.0,64,3,Wet,3,False,33714.28571428572,,35000.0,33500.0,32000.0,0.0,116.251,0.095574307,14256.0,27.18,2.74,84.2,5,Rp0,0.0
2020-03-06,34750.0,65,3,Wet,4,False,34107.142857142855,,35000.0,32000.0,32000.0,-250.0,116.251,0.095574307,14309.59961,27.07,5.98,82.69,6,-Rp250,-0.71
2020-03-07,34750.0,66,3,Wet,5,False,34500.0,,34750.0,32000.0,32000.0,0.0,116.251,0.095574307,14309.59961,26.51,12.49,83.97,7,-Rp250,-0.71
2020-03-08,34750.0,67,3,Wet,6,False,34892.857142857145,,34750.0,32000.0,32000.0,0.0,116.251,0.095574307,14309.59961,26.88,0.82,78.08,8,-Rp250,-0.71
2020-03-09,32400.0,68,3,Wet,0,False,34521.42857142857,,34750.0,35000.0,32000.0,-2350.0,116.251,0.095574307,14251.53906,27.1,0.07,78.55,9,-Rp2350,-6.76
2020-03-10,32900.0,69,3,Wet,1,False,34221.42857142857,,32400.0,35000.0,32000.0,500.0,116.251,0.095574307,14094.81836,27.05,0.13,78.7,10,Rp500,1.54
2020-03-11,32900.0,70,3,Wet,2,False,33921.42857142857,,32900.0,35000.0,32000.0,0.0,116.251,0.095574307,14272.90039,27.15,0.59,82.33,11,Rp0,0.0
2020-03-12,32900.0,71,3,Wet,3,False,33621.42857142857,,32900.0,35000.0,32000.0,0.0,116.251,0.095574307,14526.0,27.28,2.67,81.4,12,Rp0,0.0
2020-03-13,32900.0,72,3,Wet,4,False,33357.142857142855,,32900.0,34750.0,32000.0,0.0,116.251,0.095574307,14850.0,27.54,0.06,70.52,13,Rp0,0.0
2020-03-14,32900.0,73,3,Wet,5,False,33092.857142857145,,32900.0,34750.0,32000.0,0.0,116.251,0.095574307,14850.0,26.87,0.22,79.44,14,Rp0,0.0
2020-03-15,32900.0,74,3,Wet,6,False,32828.57142857143,,32900.0,34750.0,32000.0,0.0,116.251,0.095574307,14850.0,26.67,0.08,79.98,15,Rp0,0.0
2020-03-16,32900.0,75,3,Wet,0,False,32900.0,,32900.0,32400.0,,0.0,116.251,0.095574307,14635.02246,27.0,0.67,78.62,16,Rp0,0.0
2020-03-17,32900.0,76,3,Wet,1,False,32900.0,,32900.0,32900.0,,0.0,116.251,0.095574307,15192.0,27.12,1.91,80.36,17,Rp0,0.0
2020-03-18,32900.0,77,3,Wet,2,False,32900.0,,32900.0,32900.0,32000.0,0.0,116.251,0.095574307,14955.78809,26.92,2.33,80.74,18,Rp0,0.0
2020-03-19,32900.0,78,3,Wet,3,False,32900.0,,32900.0,32900.0,32000.0,0.0,116.251,0.095574307,15474.5,26.97,12.67,83.96,19,Rp0,0.0
2020-03-20,32900.0,79,3,Wet,4,False,32900.0,,32900.0,32900.0,32000.0,0.0,116.251,0.095574307,15908.0,27.09,5.12,83.45,20,Rp0,0.0
2020-03-21,32900.0,80,3,Wet,5,False,32900.0,,32900.0,32900.0,32000.0,0.0,116.251,0.095574307,15908.0,27.13,4.55,83.97,21,Rp0,0.0
2020-03-22,32900.0,81,3,Wet,6,False,32900.0,,32900.0,32900.0,32000.0,0.0,116.251,0.095574307,15908.0,26.92,7.0,81.09,22,Rp0,0.0
2020-03-23,32900.0,82,3,Wet,0,False,32900.0,,32900.0,32900.0,,0.0,116.251,0.095574307,15766.24707,27.16,2.86,74.5,23,Rp0,0.0
2020-03-24,32900.0,83,3,Wet,1,False,32900.0,33313.333333333336,32900.0,32900.0,,0.0,116.251,0.095574307,16504.80078,26.74,4.88,81.8,24,Rp0,0.0
2020-03-26,31400.0,85,3,Wet,3,False,,,,32900.0,33500.0,,116.251,0.095574307,16447.7207,27.06,3.39,84.02,26,,0.0
2020-03-27,31400.0,86,3,Wet,4,False,,,31400.0,32900.0,33500.0,0.0,116.251,0.095574307,16218.63672,27.06,4.08,86.06,27,Rp0,0.0
2020-03-28,31400.0,87,3,Wet,5,False,,,31400.0,32900.0,33500.0,0.0,116.251,0.095574307,16218.63672,26.98,10.51,85.36,28,Rp0,0.0
2020-03-29,31400.0,88,3,Wet,6,False,,,31400.0,32900.0,32000.0,0.0,116.251,0.095574307,16218.63672,26.5,35.75,85.93,29,Rp0,0.0
2020-03-30,31150.0,89,3,Wet,0,False,,,31400.0,32900.0,32000.0,-250.0,116.251,0.095574307,16005.33496,26.68,28.58,85.74,30,,0.0
2020-03-31,29400.0,90,3,Wet,1,False,,,31150.0,32900.0,32000.0,-1750.0,116.251,0.095574307,16346.96191,26.74,22.43,84.42,31,-Rp1750,-5.62
2020-04-01,29150.0,91,4,Dry,2,False,30757.14285714286,,29400.0,,35000.0,-250.0,116.3398,0.07638644,16277.94336,26.71,8.34,83.3,1,-Rp250,-0.85
2020-04-02,29150.0,92,4,Dry,3,False,30435.714285714286,,29150.0,31400.0,35000.0,0.0,116.3398,0.07638644,16412.80859,26.9,0.59,81.68,2,Rp0,0.0
2020-04-03,29150.0,93,4,Dry,4,False,30114.285714285714,,29150.0,31400.0,35000.0,0.0,116.3398,0.07638644,16441.26367,27.05,1.23,82.96,3,Rp0,0.0
2020-04-04,29150.0,94,4,Dry,5,False,29792.85714285714,,29150.0,31400.0,35000.0,0.0,116.3398,0.07638644,16441.26367,26.94,8.49,83.53,4,Rp0,0.0
2020-04-06,29900.0,96,4,Dry,0,False,,,,31150.0,34750.0,,116.3398,0.07638644,16418.0,27.15,1.66,83.43,6,,0.0
2020-04-07,29900.0,97,4,Dry,1,False,,,29900.0,29400.0,34750.0,0.0,116.3398,0.07638644,16364.64844,27.61,0.88,79.41,7,Rp0,0.0
2020-04-08,29900.0,98,4,Dry,2,False,,,29900.0,29150.0,32400.0,0.0,116.3398,0.07638644,16225.0,27.34,0.16,77.15,8,Rp0,0.0
2020-04-09,31250.0,99,4,Dry,3,False,,,29900.0,29150.0,32900.0,1350.0,116.3398,0.07638644,16159.37695,27.21,0.02,77.18,9,Rp1350,4.52
2020-04-13,29250.0,103,4,Dry,0,True,,,,29900.0,32900.0,,116.3398,0.07638644,15800.0,26.94,0.01,77.87,13,,0.0
2020-04-14,29250.0,104,4,Dry,1,False,,,29250.0,29900.0,32900.0,0.0,116.3398,0.07638644,15751.0,27.31,0.38,80.24,14,Rp0,0.0
2020-04-15,29250.0,105,4,Dry,2,False,,,29250.0,29900.0,32900.0,0.0,116.3398,0.07638644,15578.34668,27.23,8.71,81.02,15,Rp0,0.0
2020-04-16,29250.0,106,4,Dry,3,False,,,29250.0,31250.0,32900.0,0.0,116.3398,0.07638644,15887.5,27.78,1.87,79.76,16,Rp0,0.0
2020-04-17,29250.0,107,4,Dry,4,False,,,29250.0,,32900.0,0.0,116.3398,0.07638644,15568.33887,27.35,1.52,84.89,17,Rp0,0.0
2020-04-20,28750.0,110,4,Dry,0,False,,,,29250.0,32900.0,,116.3398,0.07638644,15423.0,27.44,6.65,79.84,20,,0.0
2020-04-21,28750.0,111,4,Dry,1,False,,,28750.0,29250.0,32900.0,0.0,116.3398,0.07638644,15377.08008,27.59,4.16,79.65,21,Rp0,0.0
2020-04-22,28750.0,112,4,Dry,2,False,,,28750.0,29250.0,32900.0,0.0,116.3398,0.07638644,15394.67871,27.39,3.56,81.67,22,Rp0,0.0
2020-04-23,28750.0,113,4,Dry,3,False,,,28750.0,29250.0,32900.0,0.0,116.3398,0.07638644,15408.62207,27.26,7.19,81.23,23,Rp0,0.0
2020-04-24,28750.0,114,4,Dry,4,False,,,28750.0,29250.0,,0.0,116.3398,0.07638644,15665.0,27.48,6.17,81.62,24,Rp0,0.0
2020-04-27,25500.0,117,4,Dry,0,False,,,,28750.0,31400.0,,116.3398,0.07638644,15348.74414,27.02,14.31,85.57,27,-Rp3250,-11.3
2020-04-28,25500.0,118,4,Dry,1,False,,,25500.0,28750.0,31400.0,0.0,116.3398,0.07638644,15312.38574,26.39,8.49,83.98,28,Rp0,0.0
2020-04-29,25500.0,119,4,Dry,2,False,,,25500.0,28750.0,31150.0,0.0,116.3398,0.07638644,15364.59473,26.68,9.94,83.11,29,Rp0,0.0
2020-04-30,25500.0,120,4,Dry,3,False,,,25500.0,28750.0,29400.0,0.0,116.3398,0.07638644,15234.63672,27.8,2.52,73.63,30,Rp0,0.0
2020-05-04,25750.0,124,5,Dry,0,False,,,,25500.0,29150.0,,116.4175,0.066787118,14671.0,28.53,1.86,77.06,4,,0.0
2020-05-05,25750.0,125,5,Dry,1,False,,,25750.0,25500.0,,0.0,116.4175,0.066787118,15044.0,28.27,2.74,82.08,5,Rp0,0.0
2020-05-06,25750.0,126,5,Dry,2,False,,,25750.0,25500.0,29900.0,0.0,116.4175,0.066787118,15335.0,28.46,0.8,79.6,6,Rp0,0.0
2020-05-08,25750.0,128,5,Dry,4,False,,,,,29900.0,,116.4175,0.066787118,15227.0,28.47,0.53,78.47,8,,0.0
2020-05-09,25750.0,129,5,Dry,5,False,,,25750.0,,31250.0,0.0,116.4175,0.066787118,15227.0,28.36,1.46,80.41,9,,0.0
2020-05-10,25750.0,130,5,Dry,6,False,,,25750.0,,,0.0,116.4175,0.066787118,15227.0,27.47,13.83,84.83,10,,0.0
2020-05-11,27000.0,131,5,Dry,0,False,,,25750.0,25750.0,,1250.0,116.4175,0.066787118,14721.39844,27.86,0.77,83.11,11,Rp1250,4.85
2020-05-12,27000.0,132,5,Dry,1,False,,,27000.0,25750.0,,0.0,116.4175,0.066787118,14848.7002,28.17,2.0,79.26,12,Rp0,0.0
2020-05-13,27000.0,133,5,Dry,2,False,,,27000.0,25750.0,29250.0,0.0,116.4175,0.066787118,14994.0,27.83,0.42,80.99,13,Rp0,0.0
2020-05-14,27000.0,134,5,Dry,3,False,26464.285714285714,,27000.0,,29250.0,0.0,116.4175,0.066787118,14846.87305,28.13,0.61,80.55,14,Rp0,0.0
2020-05-15,27000.0,135,5,Dry,4,False,26642.85714285714,,27000.0,25750.0,29250.0,0.0,116.4175,0.066787118,14810.12012,27.9,0.89,84.34,15,Rp0,0.0
2020-05-18,34250.0,138,5,Dry,0,False,,,,27000.0,,,116.4175,0.066787118,14853.0,28.07,10.37,83.45,18,Rp7250,26.85
2020-05-19,34250.0,139,5,Dry,1,False,,,34250.0,27000.0,,0.0,116.4175,0.066787118,14878.0,27.52,12.41,81.78,19,Rp0,0.0
2020-05-20,34250.0,140,5,Dry,2,False,,,34250.0,27000.0,28750.0,0.0,116.4175,0.066787118,14748.44727,27.51,3.92,78.81,20,Rp0,0.0
2020-05-26,34250.0,146,5,Dry,1,False,,,,34250.0,,,116.4175,0.066787118,14501.75781,28.07,4.42,74.07,26,,0.0
2020-05-27,36000.0,147,5,Dry,2,False,,,34250.0,34250.0,25500.0,1750.0,116.4175,0.066787118,14850.0,27.84,2.39,81.23,27,Rp1750,5.11
2020-05-28,36000.0,148,5,Dry,3,False,,,36000.0,,25500.0,0.0,116.4175,0.066787118,14888.5,27.5,4.89,83.1,28,Rp0,0.0
2020-05-29,36000.0,149,5,Dry,4,False,,,36000.0,,25500.0,0.0,116.4175,0.066787118,14825.0,26.8,8.79,84.8,29,Rp0,0.0
2020-05-30,36000.0,150,5,Dry,5,False,,,36000.0,,25500.0,0.0,116.4175,0.066787118,14825.0,26.55,3.3,85.0,30,Rp0,0.0
2020-05-31,36000.0,151,5,Dry,6,False,,,36000.0,,,0.0,116.4175,0.066787118,14825.0,27.02,4.63,83.38,31,Rp0,0.0
2020-06-02,39750.0,153,6,Dry,1,False,,,,34250.0,,,116.6284,0.181158331,14573.5,27.74,4.75,78.13,2,,0.0
2020-06-03,39750.0,154,6,Dry,2,False,,,39750.0,36000.0,25750.0,0.0,116.6284,0.181158331,14343.82324,27.26,7.17,81.77,3,Rp0,0.0
2020-06-04,39750.0,155,6,Dry,3,False,,,39750.0,36000.0,25750.0,0.0,116.6284,0.181158331,14130.0,26.85,5.54,85.12,4,Rp0,0.0
2020-06-05,39750.0,156,6,Dry,4,False,,,39750.0,36000.0,25750.0,0.0,116.6284,0.181158331,14085.44727,27.35,7.03,81.69,5,Rp0,0.0
2020-06-06,39750.0,157,6,Dry,5,False,,,39750.0,36000.0,,0.0,116.6284,0.181158331,14085.44727,26.92,7.23,82.43,6,Rp0,0.0
2020-06-07,39750.0,158,6,Dry,6,False,,,39750.0,36000.0,25750.0,0.0,116.6284,0.181158331,14085.44727,26.34,41.89,84.17,7,Rp0,0.0
2020-06-08,38500.0,159,6,Dry,0,False,39571.42857142857,,39750.0,,25750.0,-1250.0,116.6284,0.181158331,13863.0,26.56,10.22,81.99,8,-Rp1250,-3.14
2020-06-09,38500.0,160,6,Dry,1,False,39392.857142857145,,38500.0,39750.0,25750.0,0.0,116.6284,0.181158331,14070.7998,27.12,6.78,78.08,9,Rp0,0.0
2020-06-10,38500.0,161,6,Dry,2,False,39214.28571428572,,38500.0,39750.0,27000.0,0.0,116.6284,0.181158331,13852.10352,27.09,7.51,81.89,10,Rp0,0.0
2020-06-11,38500.0,162,6,Dry,3,False,39035.71428571428,,38500.0,39750.0,27000.0,0.0,116.6284,0.181158331,13947.44336,26.64,14.2,83.46,11,Rp0,0.0
2020-06-12,38500.0,163,6,Dry,4,False,38857.142857142855,,38500.0,39750.0,27000.0,0.0,116.6284,0.181158331,14475.0,26.31,2.8,84.32,12,Rp0,0.0
2020-06-13,38500.0,164,6,Dry,5,False,38678.57142857143,,38500.0,39750.0,27000.0,0.0,116.6284,0.181158331,14475.0,26.58,7.26,85.35,13,Rp0,0.0
2020-06-14,38500.0,165,6,Dry,6,False,38500.0,,38500.0,39750.0,27000.0,0.0,116.6284,0.181158331,14475.0,27.02,6.49,84.02,14,Rp0,0.0
2020-06-15,36500.0,166,6,Dry,0,False,38214.28571428572,,38500.0,38500.0,,-2000.0,116.6284,0.181158331,14118.0,27.38,5.0,78.84,15,-Rp2000,-5.19
2020-06-16,36500.0,167,6,Dry,1,False,37928.57142857143,,36500.0,38500.0,,0.0,116.6284,0.181158331,13988.11914,27.69,1.54,75.59,16,Rp0,0.0
2020-06-17,36500.0,168,6,Dry,2,False,37642.857142857145,,36500.0,38500.0,34250.0,0.0,116.6284,0.181158331,14275.0,27.28,0.9,81.61,17,Rp0,0.0
2020-06-18,36500.0,169,6,Dry,3,False,37357.142857142855,,36500.0,38500.0,34250.0,0.0,116.6284,0.181158331,14102.73535,26.84,7.54,85.88,18,Rp0,0.0
2020-06-19,36500.0,170,6,Dry,4,False,37071.42857142857,,36500.0,38500.0,34250.0,0.0,116.6284,0.181158331,13997.69238,27.16,0.78,79.57,19,Rp0,0.0
2020-06-22,36500.0,173,6,Dry,0,False,,,,36500.0,,,116.6284,0.181158331,14093.0,27.09,3.58,80.4,22,,0.0
2020-06-23,36500.0,174,6,Dry,1,False,,,36500.0,36500.0,,0.0,116.6284,0.181158331,14080.13477,27.06,7.19,83.94,23,Rp0,0.0
2020-06-24,36500.0,175,6,Dry,2,False,,,36500.0,36500.0,,0.0,116.6284,0.181158331,14113.17773,26.81,7.93,83.35,24,Rp0,0.0
2020-06-25,36500.0,176,6,Dry,3,False,,,36500.0,36500.0,34250.0,0.0,116.6284,0.181158331,14289.2998,26.74,5.71,83.8,25,Rp0,0.0
2020-06-26,36500.0,177,6,Dry,4,False,,,36500.0,36500.0,36000.0,0.0,116.6284,0.181158331,14376.2002,26.16,8.72,82.36,26,Rp0,0.0
2020-06-27,36500.0,178,6,Dry,5,False,,,36500.0,,36000.0,0.0,116.6284,0.181158331,14376.2002,25.54,16.28,81.52,27,Rp0,0.0
2020-06-28,36500.0,179,6,Dry,6,False,36500.0,,36500.0,,36000.0,0.0,116.6284,0.181158331,14376.2002,26.26,13.51,79.89,28,Rp0,0.0
2020-06-29,36500.0,180,6,Dry,0,False,36500.0,,36500.0,36500.0,36000.0,0.0,116.6284,0.181158331,14213.0,26.21,8.29,84.37,29,Rp0,0.0
2020-06-30,36500.0,181,6,Dry,1,False,36500.0,,36500.0,36500.0,36000.0,0.0,116.6284,0.181158331,14470.2002,26.81,3.68,77.67,30,Rp0,0.0
2020-07-01,36500.0,182,7,Dry,2,False,36500.0,,36500.0,36500.0,,0.0,116.5063,-0.104691482,14194.05078,26.22,13.3,81.48,1,Rp0,0.0
2020-07-02,36500.0,183,7,Dry,3,False,36500.0,,36500.0,36500.0,39750.0,0.0,116.5063,-0.104691482,14187.8584,25.6,13.1,84.93,2,Rp0,0.0
2020-07-03,36500.0,184,7,Dry,4,False,36500.0,,36500.0,36500.0,39750.0,0.0,116.5063,-0.104691482,14298.7793,25.93,8.71,83.83,3,Rp0,0.0
2020-07-04,36500.0,185,7,Dry,5,False,36500.0,,36500.0,36500.0,39750.0,0.0,116.5063,-0.104691482,14298.7793,26.27,3.87,81.11,4,Rp0,0.0
2020-07-05,36500.0,186,7,Dry,6,False,36500.0,,36500.0,36500.0,39750.0,0.0,116.5063,-0.104691482,14298.7793,26.29,1.64,81.82,5,Rp0,0.0
2020-07-06,36500.0,187,7,Dry,0,False,36500.0,,36500.0,36500.0,39750.0,0.0,116.5063,-0.104691482,14503.0,25.93,3.2,84.78,6,,0.0
2020-07-07,36500.0,188,7,Dry,1,False,36500.0,,36500.0,36500.0,39750.0,0.0,116.5063,-0.104691482,14206.50879,26.38,6.72,83.75,7,Rp0,0.0
2020-07-08,36500.0,189,7,Dry,2,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14483.5,26.55,6.23,80.82,8,Rp0,0.0
2020-07-09,36500.0,190,7,Dry,3,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14349.56543,26.18,5.14,84.22,9,Rp0,0.0
2020-07-10,36500.0,191,7,Dry,4,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14545.7002,25.85,8.72,85.3,10,Rp0,0.0
2020-07-11,36500.0,192,7,Dry,5,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14545.7002,26.49,8.33,78.27,11,Rp0,0.0
2020-07-12,36500.0,193,7,Dry,6,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14545.7002,26.85,4.0,77.28,12,Rp0,0.0
2020-07-13,36500.0,194,7,Dry,0,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14428.0,26.64,13.79,79.35,13,Rp0,0.0
2020-07-14,36500.0,195,7,Dry,1,False,36500.0,,36500.0,36500.0,38500.0,0.0,116.5063,-0.104691482,14584.0,26.18,7.93,83.62,14,Rp0,0.0
